"","days","confirmed.case_mean","confirmed.case_CI95","new.deaths_mean","new.deaths_CI95","ICU_mean","ICU_CI95","newICU_mean","newICU_CI95","ICUover_mean","ICUover_CI95","Ventilator_mean","Ventilator_CI95","smoothed.confirmed_mean","smoothed.confirmed_CI95","smoothed.deaths_mean","smoothed.deaths_CI95","confirmed.case.rate_mean","confirmed.case.rate_CI95","new.deaths.rate_mean","new.deaths.rate_CI95","ICU.rate_mean","ICU.rate_CI95","newICU.rate_mean","newICU.rate_CI95","ICUover.rate_mean","ICUover.rate_CI95","Ventilator.rate_mean","Ventilator.rate_CI95","policy.name","start.stop"
"183",27,379.170212765957,133.180520642704,8.23404255319149,3.03791567825844,101.605432837021,29.4103070825148,12.2936070208125,3.44428883176374,0,0,89.7980676320208,25.7193388821696,346.493604256924,116.991889664473,9.88523667323398,2.70052302431812,9.30249838569033,8.77427955126724,-0.136378620296564,0.18550488210835,-1.68051201014583,1.0540665866501,-0.188715280416667,0.113651423974896,0,0,-1.47267187952083,0.928617220724384,"Food and Drink","stop"
"184",28,347.391304347826,111.676570972405,8.97872340425532,2.85441837966245,99.98137652075,28.9098297588704,12.1107004046042,3.41023906139529,0,0,88.3725624672708,25.2933990435965,354.913407175179,122.434016099032,9.75404386126692,2.65053717086425,8.41980291825497,7.34419660536971,-0.131192811967064,0.168880150914674,-1.62405631627083,0.995068688706032,-0.182906616208333,0.110196175446249,0,0,-1.42550516475,0.872559221846393,"Food and Drink","stop"
"185",29,376.760869565217,140.737616986562,10.8085106382979,3.70347927937248,98.4130531795208,28.4644724404152,11.9353766625208,3.38372416810883,0,0,86.9935874231042,24.9154624252062,362.977820307837,127.020861707555,9.61956565286179,2.61087053501707,8.06441313265763,6.37392902560947,-0.134478208405135,0.169669482892486,-1.56832334122917,0.938904612709895,-0.175323742083333,0.11015105070329,0,0,-1.37897504416666,0.821238688301699,"Food and Drink","stop"
"186",30,384.0625,147.509520964053,9.45833333333333,3.33406317364607,96.9034705145208,28.0754497894386,11.76985479775,3.36572607126567,0,0,85.6642870108958,24.5863256341121,372.218218783046,132.818568553147,9.49448091932591,2.58091206092592,9.24039847520916,7.25241472817669,-0.125084733535878,0.170630883202257,-1.509582665,0.891656585178561,-0.165521864770833,0.112048800768996,0,0,-1.32930041220833,0.780537601375583,"Food and Drink","stop"
"187",0,181.95652173913,64.3460391125893,4.60869565217391,2.0390114155339,63.4176767430638,35.1514779368682,14.8033383012553,9.62871712664815,0,0,59.822501883383,33.5893981197455,276.047709934566,182.327171927925,5.27819467338062,2.38587062389319,32.0995625156409,23.8724361793987,0.96281187811174,0.668473632623864,10.3706621315532,7.92472695623134,2.3651208736383,2.14119342999994,0,0,9.79072216459574,7.62278792661774,"Shelter in Place","start"
"188",1,313.148936170213,239.989637753219,5.89130434782609,2.34227120728355,75.6253625016596,44.6169178718561,17.5296690267872,12.1353266974376,0,0,71.3430146123617,42.7105788081717,307.538794379051,202.199395537369,6.39999181999952,3.13668001223006,31.4910844444853,21.4653924174455,1.1217971466189,0.86683643373065,12.2076857585957,9.92823881024891,2.72633072553191,2.56864674712258,0,0,11.5205127289787,9.53460140732904,"Shelter in Place","start"
"189",2,323.723404255319,202.185543621868,7.67391304347826,4.30388544920908,89.8602587074681,56.3730079496048,20.6228136705532,15.0813441960398,0,0,84.7653983542766,54.0057890648963,339.522296386476,221.434752983904,7.62041126412543,4.00062485678688,31.9835020074252,21.1892740941772,1.22041944412591,0.947521054850294,14.2348962058085,12.1886528633546,3.09314464376596,3.00145307743043,0,0,13.4223837419149,11.6783778761205,"Shelter in Place","start"
"190",3,406.914893617021,304.619769822946,9.52173913043478,4.97517812679708,106.303599275085,70.6134459478019,24.1072629498511,18.4436269457743,0,0,100.251910654809,67.6399037006347,373.173505454965,240.831159487748,9.0177604694042,5.10895967001475,33.6512090684887,21.8102894816031,1.39734920527877,1.18000837479221,16.443340567617,14.6386275652432,3.48444927929787,3.41404182910246,0,0,15.4865123005319,13.9849380174274,"Shelter in Place","start"
"191",4,412.744680851064,264.841899217136,12.1333333333333,6.97256581485992,125.000382760383,87.4436633149602,27.8802126109149,22.1832266547542,0,0,117.828434049234,83.689850940592,409.508392326392,261.000877069382,10.7093529285888,6.6131753210401,36.334886871427,22.8653907164831,1.69159245918458,1.56763015162221,18.6967834852979,17.1927381633881,3.77294966106383,3.78606646782946,0,0,17.5765233944255,16.3683367987137,"Shelter in Place","start"
"192",5,444.659574468085,254.674927611463,12.3333333333333,8.10309518912993,145.935029497766,106.845452807244,31.9153769689149,26.2214182737885,0,0,137.462822241085,102.110913921963,447.392639111704,282.913434805394,12.8159848778364,8.68978477818596,37.8842467853122,24.2710320131312,2.10663194924764,2.13784065204913,20.934646737383,19.7323767250509,4.035164358,4.08228302977373,0,0,19.6343881918511,18.7112863460267,"Shelter in Place","start"
"193",6,468.042553191489,368.999824736825,15.4444444444444,14.0540926197265,169.006855961872,128.665539486779,36.1450984651064,30.4539107665365,0,0,159.033922159191,122.727041709662,484.994345108603,306.288396995114,15.261361675329,11.2389109886707,37.6017059968991,25.542215745656,2.44537679749257,2.60529072281146,23.0718264641064,22.1244659137982,4.22972149619149,4.2755693065392,0,0,21.5710999181064,20.8838652090521,"Shelter in Place","start"
"194",7,500.872340425532,283.427094626644,17.5217391304348,11.0063309975182,193.970899928596,152.611775600861,40.4417172820851,34.7556894861857,0,0,182.288225616447,145.22782499174,520.865147928949,329.491936159434,17.895029268694,13.990322668745,35.8708028203462,25.5508943701395,2.63366759336503,2.79540882461789,24.9640439667234,24.2295002277519,4.29661881697873,4.34413124671529,0,0,23.2543034572553,22.7510735621277,"Shelter in Place","start"
"195",8,558.106382978723,336.619293467829,20.063829787234,15.2946658029309,220.477282729489,178.247930808516,44.7013517570426,38.9798465678138,9.59177339574468,18.7998758556596,206.870043566723,169.166469095179,554.256357514979,350.51961968204,20.6150041434046,16.6680030575146,33.3912095860298,23.4878598960042,2.71997487471056,2.71205289954088,26.5063828008936,25.9033716004488,4.25963447495745,4.26699825041846,9.59177339574468,18.7998758556596,24.5818179502766,24.1762924243352,"Shelter in Place","start"
"196",9,594.829787234043,383.394822221476,21.2978723404255,19.9445421545169,248.031694988851,205.008441034481,48.8028462198298,42.9726661167421,23.0248823617021,45.1287694289362,232.286746181149,193.976248832642,584.29493221853,369.400155633053,23.5654156771211,19.5695418720164,30.038574703551,20.8772438086791,2.95041153371647,2.92965822292333,27.5544122593617,27.0155457483621,4.10149446278723,4.03753815689537,13.4331089659574,26.3288935732766,25.4167026144255,25.0384502754914,"Shelter in Place","start"
"197",10,631.404255319149,370.177566695959,28.2553191489362,24.0940641657995,276.122157902574,232.212745999929,52.6292531574894,46.5850377325846,36.6218615744681,71.7788486859574,258.036904311872,218.986876923168,610.215863637576,387.036258022685,26.8329207230229,22.9055510115804,25.9209314190462,19.0404696878486,3.26750504590187,3.36685306248431,28.0904629137234,27.452456551753,3.82640693765957,3.66135104239088,13.596979212766,26.6500792570213,25.7501581307234,25.2354849509614,"Shelter in Place","start"
"198",11,638.489361702128,391.057145358302,28.3404255319149,21.0071814726049,304.150673052872,259.114349335481,56.0773981150426,49.6861596368129,50.0086999574468,98.0170519165958,283.542811794809,243.474839843837,631.360855387019,402.524573675336,30.1342507396443,26.2569602240238,21.1449917494427,16.978701754673,3.3013300166214,3.39144730127466,28.0285151502979,27.1482164573386,3.44814495755319,3.15853514779805,13.3868383829787,26.2382032306383,25.5059074829362,24.714453605092,"Shelter in Place","start"
"199",12,659.914893617021,463.663493682267,36.4468085106383,37.8358021863012,331.503978398808,284.946918665157,59.0657928538085,52.1747333428544,62.802124,123.09216304,308.221382153915,266.71010804272,647.444644504105,414.819431929723,33.1518091095448,29.1834608434378,16.083789117086,14.5465534658585,3.01755836990048,2.97601125309806,27.3533053459362,26.0849550541133,2.98839473876596,2.56231217587619,12.7934240425532,25.0751111234042,24.6785703591064,23.4711210839966,"Shelter in Place","start"
"200",13,651.36170212766,487.680773756646,39.6382978723404,38.147041159641,357.595099625255,308.979495286504,61.5410727112766,53.9885547323487,77.0675706234043,146.261577668743,331.525087053128,288.010832703047,659.332051950873,424.334519763812,35.9673335970537,31.8912896043364,11.8874074467682,12.5633417193959,2.81552448750886,2.74612141427844,26.0911212264468,24.3016379434723,2.47527985746808,1.92056432124537,14.2654466234043,23.5780677863337,23.3037048992128,21.5578009235418,"Shelter in Place","start"
"201",14,739.085106382979,436.900425368366,36.9574468085106,30.2310576088796,381.902846216,330.570658084536,63.4814562355957,55.1088893218436,91.522801406383,167.164826638239,352.980041595426,306.795738485179,667.891548062213,431.630191764539,38.7975703517496,34.6687353487007,8.55949611133985,10.4448908162189,2.8302367546959,2.80208669968424,24.3077465907447,21.8940252709875,1.94038352431915,1.3022069914851,14.4552307829787,21.8974101007313,21.4549545422979,19.0823773795078,"Shelter in Place","start"
"202",15,607.510638297872,392.856767111022,34.0425531914894,24.9298377621857,404.001948338766,349.210690898232,64.8946765548298,55.5566863377748,104.240428495745,185.266600041704,372.214042323851,322.623405729767,673.016821961272,436.225907118618,41.6110761293043,37.2059070373193,5.1252738990587,8.39831620321035,2.81350577755473,2.57336549063659,22.099102122766,19.0048261689974,1.41322031923404,0.837385115786286,12.7176270893617,18.9581281367858,19.2340007284255,16.1981769060634,"Shelter in Place","start"
"203",16,616.36170212766,374.585228279323,46,45.168834965869,423.582707863277,364.549365955333,65.8141164456596,55.3873077722098,114.998032070213,200.142822120082,388.973528063,335.216176513529,673.456054265482,437.719583673513,44.1834153297266,39.1730972282861,0.439232304210614,8.19064789783434,2.57233920042233,2.05122388250732,19.5807595245106,15.8140520981125,0.919439890829792,0.78003883290279,10.7576035744681,15.7025870426853,16.7594857391489,13.0956094644589,"Shelter in Place","start"
"204",17,745.936170212766,492.889803331069,54.3404255319149,46.0243031340331,440.457937381851,376.404969467992,66.2923457289574,54.6817504910782,123.676366953191,211.568862007246,403.127537955362,344.464890567764,669.73570719327,436.010530794272,46.3290284721689,40.5997474975496,-3.72034707221255,9.40525325961942,2.14561314244228,1.5756288387646,16.8752295185745,12.5317552048918,0.478229283297873,1.08384703275138,8.67833488297874,12.3321071905364,14.1540098923617,10.0014321106074,"Shelter in Place","start"
"205",18,663.468085106383,469.157709410003,50.6170212765957,46.1042772254731,454.557608448383,384.75516704753,66.3931720772979,53.535824188148,130.622149943404,219.479869480367,414.659555890149,350.415862773363,664.05511245831,431.347541439008,48.0853606804762,41.7109203346656,-5.68059473496014,9.9202576519506,1.75633220830729,1.30230792646282,14.0996710665319,9.40997952156138,0.100826348340423,1.44986552275966,6.94578299021275,9.08751290614301,11.5320179347872,7.2135392680107,"Shelter in Place","start"
"206",19,697.468085106383,472.361504114519,43.8510638297872,38.5555254737228,465.898977242553,389.714528438028,66.184177537,52.0509164849534,136.141059057021,223.973663654247,423.63861839517,353.244675263546,658.471179064784,424.383111996182,49.4855120203454,42.4524613650821,-5.58393339352552,9.91126230242402,1.40015133986919,1.05913553450739,11.3413687941702,6.81090828114131,-0.208994540297874,1.76394618210477,5.51890911361703,6.51932108795227,8.97906250502126,5.22434993376796,"Shelter in Place","start"
"207",20,625.68085106383,399.416951581453,47.531914893617,43.3744010821878,474.605104079745,391.500398046225,65.7316192311277,50.3268004367161,139.661709625532,225.29559532327,430.225455211979,353.220007402841,653.69693271692,416.307718527831,50.5558599752003,42.7554031594664,-4.77424634786444,10.2108897226593,1.0703479548549,0.880483772562671,8.70612683719152,5.33810723223253,-0.452558305872342,1.99739808860425,3.52065056851063,4.89405581433801,6.58683681680853,4.73327597024641,"Shelter in Place","start"
"208",21,627.787234042553,370.24417721586,51.3404255319149,42.6049302581711,480.846055963809,390.406504216814,65.0970488912128,48.4557398138016,141.319977902128,223.735125294566,434.621528380426,350.674040073681,648.743862040179,405.881555442797,51.0964940307078,42.335185334293,-4.95307067674084,12.5787020411322,0.540634055507545,0.984146283083207,6.24095188406382,5.51429830531596,-0.634570339914891,2.14705854413732,1.65826827659576,5.02841996252354,4.39607316844679,5.68223280549237,"Shelter in Place","start"
"209",22,589,328.317696542114,54.2765957446809,39.762465537005,484.831102827489,386.774282627343,64.334020871383,46.5176926363593,141.281766155319,219.633340979049,437.056944469617,345.972322757618,643.864283324889,392.571167229581,51.0696526357555,41.2246629794629,-4.87957871528957,15.787682719152,-0.0268413949523072,1.43806401398728,3.98504686368085,6.81847627224902,-0.763028019829787,2.21961503584171,-0.0382117468085141,6.39385472229492,2.43541608919149,7.16923670603792,"Shelter in Place","start"
"210",23,589.673913043478,336.528755564484,49.9130434782609,44.1103141945401,486.792418711213,380.970363295742,63.486734523617,44.5778453812046,139.731367238298,213.359870735735,437.773512214149,339.490207862255,640.604163241303,378.579501021933,50.701588425714,39.8297252396399,-3.26012008358636,16.7247596709557,-0.368064210041559,1.65010371550362,1.96131588372339,8.42649043107537,-0.84728634776596,2.22645905343445,-1.55039891702129,8.06376819466987,0.716567744531912,8.63923327990788,"Shelter in Place","start"
"211",24,777.872340425532,507.6639608912,60.5106382978723,44.7908182326367,486.972875427468,373.369615950416,62.5897918654255,42.6857396641815,136.863374021277,205.295672134093,437.012512774511,331.595633820899,640.740742391683,366.167998422074,50.3257323847393,38.5538783008159,0.136579150380174,15.4398496644759,-0.375856040974666,1.50478890416245,0.180456716255342,9.93928292484415,-0.896942658191488,2.18137169695438,-2.86799321702126,9.62181818551213,-0.760999439638306,9.89271463637276,"Shelter in Place","start"
"212",25,625.553191489362,400.668206715128,47.6382978723404,35.7243624706543,485.616499681319,364.341560800865,61.6679003020638,40.875152275824,132.876808585106,195.819401120038,435.005952270766,322.63634862341,643.333434095132,354.180193631577,49.9788318974563,37.1862243575346,2.59269170344852,15.384779844581,-0.346900487282973,1.60888579520512,-1.35637574614897,11.2105285362782,-0.921891563361701,2.0989405918048,-3.98656543617022,10.9268692349197,-2.00656050374466,10.8688873433517,"Shelter in Place","start"
"213",26,669.297872340426,350.935880089756,49.2340425531915,35.7606425108111,482.960477287979,354.238936773491,60.7369935797021,39.1658821521246,127.969669795745,185.296134316277,431.970048068489,312.930372359189,645.966229820812,341.497378290971,49.5295477659827,35.4715084892091,2.63279572568026,16.5552620907224,-0.449284131473625,1.98730488507835,-2.6560223933404,12.1931792164272,-0.930906722361704,1.99260985805748,-4.9071387893617,11.9366669422386,-3.03590420227661,11.5613356407469,"Shelter in Place","start"
"214",27,568.617021276596,320.492714085669,41.4255319148936,31.6642496980693,479.227345490085,343.387058858223,59.8054367008723,37.5656464209392,122.332537591489,174.066941802057,428.099477515638,302.758262851493,647.785671000159,330.031664681079,48.8529324920325,33.702669702948,1.81944117934676,15.5188568332494,-0.676615273950233,2.0290981046828,-3.73313179789362,12.8837661093013,-0.931556878829788,1.87467044705922,-5.63713220425532,12.6504774231038,-3.87057055285105,11.9890540916495,"Shelter in Place","start"
"215",28,678.297872340426,316.38386712873,47.3617021276596,30.829039872604,474.618912971064,332.076092544123,58.8757786157021,36.0733613148803,116.143223321277,162.441390676602,423.563710136872,292.358962966337,649.138544720306,321.381766273247,47.9756312397615,32.1814252926214,1.35287372014698,12.7669209551316,-0.877301252270969,1.751245439327,-4.60843251902128,13.3005497609969,-0.929658085170214,1.75445977600216,-6.18931427021277,13.0879050929166,-4.53576737876597,12.1833083935203,"Shelter in Place","start"
"216",29,631.489361702128,274.905553809391,46.2553191489362,28.5932962488647,469.312172076723,320.555998953616,57.9470844705532,34.6827565453766,109.5624261,150.692580877821,418.505468033383,281.928669301925,650.222795842219,315.441652222815,47.1109059733774,30.9606266702359,1.08425112191296,10.468035983309,-0.864725266384118,1.41335056132992,-5.30674089434041,13.4732413550659,-0.928694145148934,1.63781470974717,-6.58079722127659,13.2791817710047,-5.05824210348936,12.1804124797179,"Shelter in Place","start"
"217",30,635.872340425532,279.601933037532,45.2553191489362,30.1612983050253,463.456249888106,309.032619009212,57.0158733379574,33.3838197742477,102.729650882979,139.053031728512,413.040121607723,271.620748180409,650.080045927223,310.461767395901,46.2837696641536,29.7762923756631,-0.142749914995442,9.75936799976502,-0.827136309223829,1.29330329236521,-5.85592218861704,13.4387377028632,-0.931211132595745,1.52952293682802,-6.83277521702127,13.2612471248649,-5.46534642565956,12.0188863016065,"Shelter in Place","start"
"218",0,141.804347826087,43.4954574975313,3.31111111111111,1.94719709596194,49.2399195128913,34.0176881119494,12.2671103608043,9.69334918734365,0,0,46.8030041600217,32.7300947699521,221.805790168386,181.725360729953,3.78837948806561,2.11091877998308,29.7596795832248,24.1676210129953,0.851872122191056,0.678515391610722,9.10388765743478,8.07818341187455,2.20573803145652,2.19053242683832,0,0,8.6607437503913,7.7781640059391,"Non-Essential Businesses","start"
"219",1,266.934782608696,241.904064065074,5.13333333333333,2.33606459383324,60.1840233326739,43.9986872104112,14.8449563425652,12.3003395750987,0,0,57.2027997363696,42.3330606239433,251.29094652051,202.49158099949,4.85381412717624,2.96142645274228,29.4851563521234,21.6483472062812,1.06543463911063,0.886440427541701,10.9441038197826,10.1433237496889,2.57784598176087,2.62760097329074,0,0,10.3997955763478,9.7458806847599,"Non-Essential Businesses","start"
"220",2,270.304347826087,206.139668274804,6.02222222222222,4.34899576290963,73.1762225266087,56.3170618600903,17.8036112653478,15.3499515078426,0,0,69.5297839848913,54.1490074297678,282.499064299564,222.62124537301,6.03722999568115,3.90866808675349,31.208117779054,21.3340279003449,1.18341586850491,0.968592115491459,12.9921991939348,12.4655223820977,2.95865492278261,3.06964876071441,0,0,12.3269842485217,11.9458530587125,"Non-Essential Businesses","start"
"221",3,353.173913043478,310.710729354527,7.95555555555556,5.05517780014993,88.4183101377391,71.1577207016015,21.1718096579565,18.8191344771736,0,0,83.9649003295652,68.3362849272048,316.447629230737,242.790709680061,7.38422576652679,5.09342334764889,33.9485649311732,21.8656260077805,1.34699577084564,1.20525348635572,15.2420876111304,14.9770861020687,3.3681983926087,3.49076519886832,0,0,14.4351163446739,14.3084514593834,"Non-Essential Businesses","start"
"222",4,333.869565217391,263.180691239167,8.29545454545454,5.7556751948185,105.976407071478,88.6198496303289,24.848961406913,22.667441609955,0,0,100.553082097413,84.9670343210791,353.192320533369,263.576974911927,9.00557179394235,6.67320439488494,36.7446913026318,22.8530962985038,1.62134602741556,1.60175455821207,17.5580969337391,17.5909306839938,3.67715174895652,3.86992534800347,0,0,16.5881817678478,16.7460454889708,"Non-Essential Businesses","start"
"223",5,378.565217391304,256.244655957644,10.4318181818182,8.24082789514883,125.858514130696,108.681072748474,28.8132741226739,26.8153467155221,0,0,119.283556523435,103.993150084568,391.362821848526,286.132091061599,11.0396637308922,8.83097471129919,38.1705013151577,24.3775196839817,2.03409193694985,2.18471258440439,19.8821070592174,20.1867319289511,3.96431271576087,4.17148372219813,0,0,18.7304744260217,19.1395852757984,"Non-Essential Businesses","start"
"224",6,440.521739130435,374.647837566274,15.3863636363636,14.2518845555099,147.989347893391,131.183717697761,33.0010812140435,31.1568269396418,0,0,140.058099975717,125.234410697439,430.041192926396,310.271327378364,13.4501980399061,11.4625501306841,38.6783710778701,25.8212537052217,2.41053430901395,2.66020446708611,22.1308337626957,22.629099195823,4.18780709136956,4.36771006255239,0,0,20.7745434522826,21.3568139413779,"Non-Essential Businesses","start"
"225",7,430.173913043478,282.756429558719,14.8666666666667,11.2435870241645,172.147908346283,155.82913603675,37.2872617582174,35.5642913811013,0,0,162.645324397783,148.373999307441,468.492830683865,334.213141633689,16.0700205382452,14.2905926520858,38.4516377574686,25.9823159314736,2.6198224983391,2.85174260578995,24.1585604528913,24.7758742126385,4.28618054417391,4.43637674564524,0,0,22.5872244220652,23.260137503246,"Non-Essential Businesses","start"
"226",8,534,343.462383605935,19.2608695652174,15.6233743335445,198.009762710087,182.172165946676,41.570184747913,39.8881328078624,9.80029020869565,19.2085688090435,186.712081918522,172.956248778415,505.870100049755,355.846062955257,18.7333242748669,17.0372188556306,37.37726936589,24.0962066705575,2.66330373662166,2.76679491028548,25.8618543638044,26.4801693007898,4.28292298969565,4.35618181102282,9.80029020869565,19.2085688090435,24.0667575207391,24.7103073801522,"Non-Essential Businesses","start"
"227",9,528.413043478261,387.794859696278,20.6304347826087,20.4257246245959,225.1014064085,209.635566955189,45.7291876012609,43.9716715690892,23.5254232826087,46.109829633913,211.784082593978,198.402877087776,540.873061272789,375.308790226957,21.5508177512423,20.0130015643475,35.0029612230342,21.61765287076,2.81749347637535,2.99321259774838,27.091643698413,27.6090642446344,4.15900285334782,4.12046235965654,13.725133073913,26.9012608248696,25.0720006754565,25.5840133653812,"Non-Essential Businesses","start"
"228",10,593.782608695652,376.113073517359,24.9782608695652,24.5775001744404,252.928349787848,237.525572292497,49.6460168729565,47.6629536536428,37.417989,73.33925844,237.37497929787,224.030638012759,571.9545694242,393.596033516919,24.6629624585247,23.4341910579728,31.0815081514112,19.7776485952911,3.11214470728249,3.44290875458574,27.8269433793478,28.0471498590845,3.91682927169565,3.73510334452676,13.8925657173913,27.229428806087,25.5908967038913,25.7775403895728,"Non-Essential Businesses","start"
"229",11,599.95652173913,397.433960677836,24.1739130434783,21.3113761546829,280.902577575087,265.08087781207,53.2142083061304,50.8287620819117,51.0958456086957,100.147857393043,262.914777567174,249.10169840139,598.070312334795,409.845673878057,27.864300202424,26.8699723077764,26.1157429105948,17.6936568011602,3.20133774389927,3.46842554130399,27.9742277872391,27.7276056424433,3.56819143317392,3.22086636970354,13.6778566086957,26.8085989530435,25.5397982693043,25.2372725224739,"Non-Essential Businesses","start"
"230",12,614.521739130435,472.860457737618,35.195652173913,38.7249997685493,308.412280595522,291.520149253921,56.3471415056957,53.3660582365979,64.1673875652174,125.768079627826,287.819807043848,272.871764743868,619.603794554807,422.946928242614,30.8556154473289,29.8679439118793,21.533482220012,15.4099442720833,2.99131524490484,3.04283270935251,27.5097030204348,26.6328189218894,3.13293319956522,2.61204459882843,13.0715419565217,25.6202222347826,24.9050294766739,23.9595071757792,"Non-Essential Businesses","start"
"231",13,668.586956521739,499.661492618449,38.0217391304348,39.0203234527963,334.8625374055,316.098454839897,58.984934113587,55.2117751490128,78.7429525934783,149.438824834282,311.53289896787,294.646000135981,637.571025640209,433.225637511531,33.6746011559495,32.6384690398887,17.9672310854023,13.7698489554055,2.81898570862066,2.80676581256525,26.4502568099783,24.8033273377029,2.6377926078913,1.95821707870763,14.5755650282609,24.088320624663,23.7130919240218,21.9984164114207,"Non-Essential Businesses","start"
"232",14,683.5,445.074739845241,33.4565217391304,30.8421539090994,359.715083717043,338.162604968134,61.0986559398478,56.3472650364976,93.512427523913,170.792725414785,333.561870943109,313.832557992705,651.446496564971,441.188606711858,36.4967239369534,35.4764380419336,13.8754709247619,11.8023481120968,2.82212278100384,2.86262439662068,24.8525463115435,22.3377819542278,2.11372182626087,1.33135668022057,14.7694749304348,22.3698750971557,22.0289719752391,19.4650698180817,"Non-Essential Businesses","start"
"233",15,629.304347826087,402.265044944589,33.1739130434783,25.5421477876545,382.519751569261,357.194183163353,62.6889828219348,56.7943962759828,106.506524767391,189.284461392112,353.508982982022,329.982667227441,660.037130919892,446.373907771743,39.2604093199812,38.0645624725651,8.59063435492038,9.42883043452952,2.76368538302787,2.62162459127886,22.8046678522174,19.3829322319395,1.59032688208696,0.867705207776276,12.9940972434783,19.3669239132426,19.947112038913,16.5171736755917,"Non-Essential Businesses","start"
"234",16,619.54347826087,388.485243900808,43.3260869565217,46.1530329136987,402.936245473804,372.837843219894,63.7829228612391,56.6101346572088,117.49798928913,204.480783296641,371.090101169022,342.814967960328,663.145562361899,448.416650864999,41.8001874775406,40.0639271265633,3.10843144200724,8.9439236517539,2.53977815755936,2.07237382177609,20.4164939045435,16.1239282199618,1.09394003930435,0.820049168184367,10.9914645217391,16.0409015665622,17.581118187,13.3508013222547,"Non-Essential Businesses","start"
"235",17,724.282608695652,505.028477075641,49.7391304347826,47.0593448985537,420.743710274913,384.91041641041,64.4277335888261,55.8775527979044,126.364983626087,216.152201847404,386.141304649696,352.220236706925,662.748098318144,447.177119615903,44.0300436566181,41.5049983698368,-0.397464043754346,10.1225184910116,2.22985617907754,1.5750320913525,17.8074648011087,12.777351817516,0.644810727586956,1.12961257241781,8.86699433695653,12.5975080372175,15.0512034806739,10.2003847832755,"Non-Essential Businesses","start"
"236",18,672.065217391304,481.345394950436,48.1304347826087,47.1835304841838,435.838141243935,393.391457335789,64.6832546823044,54.6947669380264,133.461761898696,224.232048851527,398.613464173913,358.247963754947,660.292771528187,442.84837590719,45.9895413887596,42.6233840480627,-2.45532678995761,10.4593387908812,1.95949773214144,1.30439430968833,15.0944309690217,9.60450437851155,0.255521093478259,1.50062908084475,7.09677827260868,9.28233601660054,12.4721595242174,7.37587375539712,"Non-Essential Businesses","start"
"237",19,681.152173913043,484.007241413001,42.7391304347826,39.4788730617157,448.204631356978,398.400116900476,64.6145063763478,53.1655092515803,139.100647297391,228.819967182192,408.545483484978,361.079435391689,656.630431470879,436.014644380095,47.6131514582285,43.3648047721702,-3.66234005730787,10.3919671347217,1.62361006946897,1.0608262048318,12.3664901130435,6.98255162526598,-0.0687483059565227,1.81904015561679,5.63888539869566,6.65828433475592,9.9320193110652,5.38782683961001,"Non-Essential Businesses","start"
"238",20,606.565217391304,408.428273341508,48.8260869565217,44.1326673751432,457.938577599674,400.160359434021,64.2866377273913,51.3918030661024,142.697833747826,230.167406756352,416.072819090739,360.990826049498,651.349852370438,427.853192115262,48.8343944049933,43.6569448844608,-5.2805791004409,10.6130789525337,1.22124294676471,0.876312534389468,9.73394624269568,5.52915527461281,-0.327868648956523,2.05554068268127,3.59718645043477,4.99928022177715,7.52733560576089,4.93242537478199,"Non-Essential Businesses","start"
"239",21,614.195652173913,379.746989252451,50.2608695652174,43.4573734693099,465.187235902478,398.97381077223,63.7614744016304,49.46797025943,144.392151334783,228.570143409113,421.37697170913,358.322829640092,644.062545949844,417.153643043164,49.4941907100715,43.2116819690172,-7.28730642059404,12.7659424687173,0.659796305078232,1.0005679229689,7.24865830280434,5.7447985698487,-0.525163325760867,2.2067999550869,1.69431758695654,5.13844053949163,5.30415261839129,5.91437269957192,"Non-Essential Businesses","start"
"240",22,602.347826086957,338.587336339102,49.7173913043478,39.9240830682244,470.142702618435,395.190551915355,63.0939770068478,47.4757796421346,144.353108897826,224.37669746635,424.674001639152,353.449958941712,636.2467127855,403.483072922875,49.6260440096715,42.0654971522493,-7.81583316434356,15.8140357894859,0.131853299600011,1.48052369294704,4.95546671595652,7.08165956026187,-0.667497394782608,2.27961720082891,-0.0390424369565253,6.53439557907029,3.29702993002174,7.42843158416837,"Non-Essential Businesses","start"
"241",23,602.022222222222,350.21895978911,52.5333333333333,45.1670532552528,473.025806381348,389.186208492916,62.3306587774348,45.4819718599326,142.769005656522,217.964746958002,426.197634183696,346.756569060409,631.080225669367,389.161146650397,49.545092870976,40.6401875493088,-5.16648711613361,16.9387055027212,-0.0809511386955154,1.70556910166814,2.88310376291303,8.7186388846134,-0.763318229413046,2.28563562893789,-1.58410324130436,8.24073849847866,1.52363254454347,8.92279981652062,"Non-Essential Businesses","start"
"242",24,765.086956521739,520.007745833703,54.7173913043478,44.9150542438431,474.073791411261,381.344743210132,61.5090994789783,43.5373887843835,139.83866476087,209.72354141868,426.186750436391,338.619390225595,629.990359516254,376.432921702069,49.5867406560828,39.3489639940817,-1.0898661531126,15.8608929973081,0.0416477851067747,1.56454412458923,1.04798502991306,10.2575023107093,-0.82155929845652,2.23894900690938,-2.93034089565216,9.83251888607971,-0.010883747304357,10.1969503684644,"Non-Essential Businesses","start"
